,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen AbvGr,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Misc Val,Yr Sold,SalePrice,is_remodeled,bsmt_cond_dmy,fireplace_qu_dmy,garage_cond_dmy,is_new,is_SBrkr,has_stone_mas_vnr,lot_is_regular,has_slope
1372,50,RL,60.0,9084,Lvl,Inside,Edwards,Street,1Fam,1.5Fin,5,6,Gable,VinylSd,0.0,TA,TA,CBlock,Mn,LwQ,Rec,616.0,TA,N,1111,1,TA,Typ,missing,Detchd,200.0,Y,48,0,0,0,0,2008,11.461632170582678,0,1,0,0,0,1,0,1,0
1651,60,RL,99.0,13069,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,Gable,VinylSd,502.0,Gd,TA,PConc,Av,Unf,Unf,1706.0,Ex,Y,2956,1,Ex,Typ,Ex,BuiltIn,916.0,Y,194,50,0,0,0,2007,12.742566016044742,1,0,0,1,0,1,0,0,0
799,20,RL,64.0,6762,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,Av,GLQ,Unf,1282.0,Ex,Y,1290,1,Gd,Typ,Gd,Attchd,662.0,Y,168,0,0,0,0,2009,12.206072645530174,1,0,0,1,0,1,0,1,0
1885,50,RL,60.0,10284,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,4,7,Gable,MetalSd,0.0,TA,TA,CBlock,Mn,ALQ,LwQ,1151.0,Ex,Y,1281,1,TA,Mod,missing,Detchd,580.0,Y,0,0,0,0,0,2007,11.763684183317412,0,0,0,1,0,1,0,1,0
2646,50,RL,75.0,9525,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,6,5,Gable,MetalSd,0.0,TA,TA,CBlock,No,LwQ,Unf,1000.0,TA,Y,1609,1,TA,Typ,missing,Attchd,305.0,Y,0,0,0,0,0,2006,11.917723684090689,1,0,0,1,0,1,0,1,0
2233,60,RL,68.253174,13006,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7,5,Gable,HdBoard,285.0,TA,TA,PConc,No,Unf,Unf,964.0,Gd,Y,2236,1,Gd,Typ,TA,BuiltIn,642.0,Y,0,0,0,0,0,2006,12.310432660854417,1,0,0,1,0,1,0,0,0
1224,20,RL,68.253174,12929,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,Gable,Wd Sdng,276.0,TA,TA,CBlock,Gd,GLQ,Unf,1081.0,TA,Y,1081,1,TA,Typ,missing,Other,401.0,Y,36,82,0,0,0,2008,11.904967552746252,0,0,0,1,0,1,0,0,0
2626,90,RL,68.253174,9662,Lvl,Inside,Sawyer,Norm,Duplex,1Story,5,4,Gable,Plywood,0.0,TA,TA,CBlock,No,Unf,Unf,1967.0,TA,Y,1967,2,TA,Typ,missing,Attchd,580.0,Y,170,0,0,0,0,2006,11.960811288962345,1,0,0,1,0,1,0,0,0
2680,60,RL,95.0,13450,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,GLQ,Unf,916.0,Ex,Y,1861,1,Gd,Typ,missing,BuiltIn,492.0,Y,146,91,0,0,0,2006,12.206072645530174,1,0,0,1,0,1,0,0,0
1869,20,RL,60.0,10950,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,Hip,Wd Sdng,0.0,TA,TA,CBlock,No,ALQ,Unf,948.0,TA,Y,948,1,TA,Typ,missing,Detchd,410.0,N,0,48,0,0,0,2007,11.736069016284437,1,0,0,1,0,1,0,1,0
1082,20,RL,87.0,10037,Lvl,Corner,Somerst,Street,1Fam,1Story,8,5,Hip,VinylSd,97.91702,Gd,TA,PConc,No,GLQ,Unf,1460.0,Ex,Y,1460,1,Gd,Typ,Gd,Attchd,480.0,Y,0,20,0,0,0,2008,12.417143615610113,0,0,0,1,0,1,0,1,0
679,50,RM,50.0,6000,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,Gable,Wd Sdng,0.0,TA,Ex,CBlock,No,BLQ,Unf,768.0,TA,Y,1328,1,TA,Typ,missing,Detchd,308.0,Y,0,12,0,0,0,2009,11.771436160121729,0,0,0,1,0,0,0,1,0
2079,20,RL,70.0,8749,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,100.0,Gd,TA,PConc,No,Unf,Unf,1459.0,Ex,Y,1459,1,Gd,Typ,Gd,Attchd,527.0,Y,192,39,0,0,0,2007,12.165250651009918,1,0,0,1,0,1,0,1,0
1892,60,RL,70.0,11606,HLS,Inside,NAmes,Norm,1Fam,2Story,5,5,Gable,Plywood,192.0,TA,TA,PConc,Av,Rec,Unf,1040.0,TA,Y,2080,1,Fa,Typ,TA,Attchd,504.0,Y,335,0,0,0,0,2007,11.813030057420567,1,0,0,1,0,1,0,0,0
2604,30,RM,60.0,9786,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,3,4,Hip,Wd Sdng,0.0,TA,TA,BrkTil,No,Unf,Unf,1007.0,Fa,N,1077,1,TA,Typ,Gd,Detchd,210.0,P,0,100,48,0,0,2006,11.418614785498987,0,1,0,0,0,1,0,1,0
340,120,RL,61.0,7380,Lvl,Corner,StoneBr,Norm,1Fam,1Story,8,5,Gable,CemntBd,0.0,TA,TA,PConc,Av,GLQ,Unf,1418.0,Ex,Y,1478,1,TA,Typ,missing,Attchd,495.0,Y,168,43,0,0,0,2009,12.388394202324129,1,0,0,1,0,1,0,0,0
1545,20,RL,68.253174,17979,Lvl,Corner,Mitchel,Norm,1Fam,1Story,5,6,Gable,Plywood,0.0,TA,Gd,CBlock,No,ALQ,Unf,1113.0,Ex,Y,1160,1,Gd,Typ,missing,Attchd,257.0,Y,81,0,0,0,500,2008,11.934919875029603,1,0,0,1,0,1,0,0,0
1479,50,RL,51.0,10480,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,Gable,MetalSd,0.0,TA,TA,BrkTil,No,Unf,Unf,1064.0,Ex,Y,1639,1,TA,Maj2,missing,Detchd,240.0,Y,0,0,0,0,0,2008,11.652687407345388,0,0,0,1,0,0,0,1,0
2029,60,RL,77.0,9965,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,220.0,Gd,TA,PConc,Av,GLQ,Unf,1264.0,Ex,Y,2696,1,Ex,Typ,Gd,BuiltIn,792.0,Y,120,184,0,168,0,2007,12.858319703517948,1,0,0,1,1,1,1,1,0
2466,20,RL,68.0,9724,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,Hip,BrkFace,0.0,TA,TA,CBlock,No,Unf,Unf,938.0,Ex,Y,1043,1,TA,Typ,Gd,Detchd,273.0,Y,125,48,0,0,0,2006,11.827736204810263,0,0,0,1,0,1,0,1,0
392,160,RM,21.0,1680,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,6,Gable,HdBoard,425.0,TA,TA,CBlock,No,Rec,LwQ,483.0,TA,Y,987,1,TA,Typ,missing,Detchd,288.0,Y,0,0,0,0,0,2009,11.48246625748552,1,0,0,1,0,1,0,1,0
622,30,RL,80.0,8480,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,6,Gable,MetalSd,0.0,TA,Gd,CBlock,No,BLQ,Unf,793.0,TA,Y,793,1,Fa,Typ,missing,Detchd,240.0,Y,0,0,0,0,0,2009,11.635143097694478,0,0,0,1,0,1,0,1,0
1461,80,RL,62.0,7692,Bnk,Inside,Edwards,Norm,1Fam,Sep,4,6,Gable,Wd Sdng,0.0,TA,TA,CBlock,Av,Unf,Unf,416.0,Gd,Y,1204,1,TA,Typ,missing,Other,312.0,Y,0,0,0,0,0,2008,11.512925464970229,1,0,0,1,0,0,0,1,0
1151,20,RL,80.0,11040,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,7,Gable,VinylSd,144.0,Gd,Gd,CBlock,No,ALQ,Unf,1258.0,Ex,Y,1258,1,Gd,Typ,missing,Attchd,528.0,Y,55,0,0,0,0,2008,11.884489021402711,0,0,0,1,0,1,0,1,0
2736,50,RL,72.0,7822,Bnk,Corner,Edwards,Street,1Fam,1.5Fin,6,3,Gable,AsbShng,0.0,TA,Fa,BrkTil,No,Unf,Unf,832.0,TA,Y,1338,1,TA,Typ,missing,Detchd,528.0,N,0,0,208,0,0,2006,11.429543856031177,0,1,0,1,0,0,0,1,0
608,20,RL,66.0,9240,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,8,Hip,MetalSd,0.0,Gd,TA,CBlock,No,ALQ,Unf,988.0,TA,Y,988,1,Gd,Typ,missing,Attchd,297.0,Y,156,0,0,0,0,2009,11.915051671812877,0,0,0,1,0,1,0,0,0
347,60,RL,68.253174,8803,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,HdBoard,0.0,TA,TA,PConc,No,GLQ,Unf,707.0,Gd,Y,1516,1,Gd,Typ,TA,Attchd,409.0,Y,0,46,0,0,0,2009,12.10799664436583,0,0,0,1,0,1,0,0,0
2188,20,RL,89.0,10991,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,Gable,VinylSd,80.0,Gd,TA,PConc,Gd,Unf,Unf,1571.0,Ex,Y,1571,1,Gd,Typ,Gd,Attchd,722.0,Y,100,36,0,0,0,2007,12.384218830913648,1,0,0,1,1,1,0,0,0
2338,120,RL,43.0,3087,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,VinylSd,14.0,Gd,TA,PConc,Av,GLQ,Unf,1220.0,Ex,Y,1364,1,Gd,Typ,Gd,Attchd,437.0,Y,100,16,0,0,0,2006,12.256052577835195,1,0,0,1,1,1,0,1,0
607,20,RL,68.253174,12285,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,6,Gable,Plywood,128.0,TA,TA,CBlock,No,BLQ,Unf,1329.0,Gd,Y,1329,1,TA,Typ,Gd,Attchd,441.0,Y,0,0,203,0,0,2009,12.078239274020289,1,0,0,1,0,1,0,0,0
1861,20,RL,80.0,9736,Lvl,Inside,NAmes,Street,1Fam,1Story,6,6,Gable,Wd Sdng,289.0,TA,TA,CBlock,No,BLQ,Rec,1331.0,Gd,Y,1721,1,TA,Typ,TA,Attchd,464.0,Y,0,0,0,0,0,2007,12.071683742491523,0,0,0,1,0,1,0,1,0
1340,20,RL,68.253174,9981,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,5,Gable,MetalSd,340.0,TA,TA,CBlock,Mn,BLQ,Unf,1073.0,Gd,Y,1073,1,TA,Typ,missing,Attchd,270.0,Y,0,90,0,0,0,2008,11.695247021764184,1,0,0,1,0,1,0,0,0
1910,30,RM,60.0,6978,Bnk,Inside,OldTown,Street,1Fam,1Story,5,7,Gable,MetalSd,0.0,Gd,Gd,BrkTil,No,Unf,Unf,850.0,TA,Y,960,1,TA,Typ,missing,Detchd,576.0,Y,0,0,116,0,0,2007,11.542484267211773,0,0,0,1,0,1,0,1,0
2354,60,RL,63.0,7875,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,783.0,Ex,Y,1509,1,Gd,Typ,Gd,Attchd,393.0,Y,0,75,0,0,0,2006,12.100712129872347,1,0,0,1,0,1,0,1,0
177,70,RM,50.0,9000,Lvl,Inside,OldTown,Norm,1Fam,2Story,8,9,Gable,Wd Sdng,0.0,Gd,Gd,Stone,No,Unf,Unf,346.0,Ex,Y,2268,1,Gd,Typ,missing,Detchd,624.0,N,0,108,0,0,0,2010,12.388394202324129,0,1,0,1,0,1,0,1,0
2155,120,RM,35.0,3907,Bnk,Inside,Blueste,Norm,TwnhsE,1Story,8,5,Gable,HdBoard,0.0,TA,TA,CBlock,Gd,GLQ,Unf,1004.0,Gd,Y,1020,1,TA,Typ,missing,Attchd,509.0,Y,135,0,0,0,0,2007,12.206072645530174,1,0,0,1,0,1,0,0,0
2518,80,RL,85.0,13400,Lvl,Inside,NAmes,Norm,1Fam,Sep,5,5,Gable,VinylSd,1047.0,TA,TA,CBlock,Av,ALQ,BLQ,1024.0,TA,Y,1086,1,TA,Typ,Gd,Attchd,484.0,Y,0,0,0,0,0,2006,11.982616545377663,1,0,0,1,0,1,0,1,0
295,50,C (all),66.0,8712,HLS,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,7,Gable,MetalSd,0.0,TA,TA,Stone,Mn,Unf,Unf,859.0,Gd,Y,1178,1,TA,Typ,missing,Detchd,384.0,N,68,0,98,0,0,2010,11.540307141711446,0,0,0,1,0,1,0,1,0
2310,60,RL,85.0,11924,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,Hip,WdShing,286.0,Ex,TA,PConc,No,GLQ,Unf,1175.0,Ex,Y,2324,1,Ex,Typ,Gd,BuiltIn,736.0,Y,147,21,0,0,0,2006,12.751299696013497,0,0,0,1,1,1,1,0,0
577,20,RL,68.253174,9450,Lvl,Corner,NAmes,Norm,1Fam,1Story,4,5,Gable,Wd Sdng,160.0,TA,TA,CBlock,No,BLQ,Unf,1040.0,TA,Y,1362,1,TA,Typ,Gd,Attchd,768.0,Y,0,0,84,0,0,2009,11.84939770159144,1,0,0,1,0,1,0,0,0
1813,20,RL,68.253174,10355,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,5,Gable,MetalSd,196.0,TA,TA,CBlock,No,BLQ,Unf,1214.0,TA,Y,1214,1,TA,Typ,Fa,Attchd,318.0,Y,0,111,0,0,0,2007,11.870599909242044,1,0,1,1,0,1,0,0,0
2144,50,RL,110.0,7810,HLS,Inside,Crawfor,Norm,1Fam,1.5Fin,4,6,Gable,AsbShng,0.0,TA,Gd,BrkTil,No,GLQ,Unf,930.0,Ex,Y,1755,1,Gd,Typ,TA,Detchd,231.0,Y,0,40,0,0,0,2007,12.144197241812087,0,0,0,1,0,1,0,0,0
1117,20,RL,65.0,6768,Lvl,Inside,Sawyer,Street,1Fam,1Story,6,8,Hip,HdBoard,0.0,TA,Gd,CBlock,Mn,GLQ,Unf,912.0,Gd,Y,912,1,Gd,Typ,missing,Detchd,288.0,Y,168,0,0,0,0,2008,11.863582336583399,0,0,0,1,0,1,0,0,0
44,120,RL,41.0,7132,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,Gable,VinylSd,178.0,Gd,TA,PConc,Mn,GLQ,Unf,1370.0,Ex,Y,1370,1,Gd,Typ,Gd,Attchd,484.0,Y,120,49,0,0,0,2010,12.230765258120545,1,0,0,1,0,1,1,0,0
1932,70,RM,90.0,9900,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,4,Gable,Wd Sdng,0.0,TA,TA,BrkTil,Mn,Unf,Unf,1008.0,TA,Y,2210,1,Fa,Typ,missing,Detchd,205.0,N,0,48,0,0,0,2007,11.67419361256635,0,0,0,1,0,1,0,1,0
2601,30,RM,50.0,9000,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,5,4,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,Unf,Unf,610.0,Ex,N,819,1,Gd,Typ,missing,Other,0.0,N,0,0,0,0,0,2006,11.184421397998193,0,0,0,0,0,0,0,1,0
25,120,RH,26.0,5858,Lvl,FR,NAmes,Norm,TwnhsE,1Story,7,5,Gable,MetalSd,0.0,Gd,TA,PConc,No,GLQ,BLQ,1405.0,Ex,Y,1337,1,Gd,Typ,Fa,Attchd,511.0,Y,203,68,0,0,0,2010,12.122691036591123,1,0,1,1,0,1,0,0,0
2028,60,RL,75.0,9317,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,Gd,PConc,No,GLQ,Unf,779.0,Ex,Y,1958,1,Gd,Typ,TA,Attchd,499.0,Y,202,93,0,0,0,2007,12.301382825334498,0,0,0,1,0,1,0,1,0
1040,160,RL,36.0,2448,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,Gable,VinylSd,106.0,Gd,TA,PConc,No,Unf,Unf,764.0,Ex,Y,1626,1,Gd,Typ,missing,BuiltIn,474.0,Y,0,27,0,0,0,2008,11.951180395901384,0,0,0,1,0,1,1,1,0
339,120,RL,40.0,5664,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,CemntBd,0.0,Gd,TA,PConc,No,GLQ,Unf,1501.0,Ex,Y,1659,1,Ex,Typ,Ex,Attchd,499.0,Y,212,59,0,0,0,2009,12.535376392672774,1,0,0,1,0,1,0,0,0
1539,85,RL,150.0,14137,Lvl,Corner,Mitchel,Norm,1Fam,Sep,4,5,Gable,HdBoard,98.0,TA,TA,CBlock,Av,ALQ,LwQ,1200.0,Gd,Y,1200,1,TA,Typ,missing,Other,850.0,Y,0,119,0,171,0,2008,12.061046873479915,1,0,0,1,0,1,0,1,0
825,20,RL,76.0,6950,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,7,Gable,HdBoard,40.0,TA,TA,CBlock,No,ALQ,BLQ,914.0,TA,Y,914,1,TA,Typ,missing,Attchd,444.0,Y,0,0,0,0,0,2009,11.812289042195847,1,0,0,1,0,1,0,0,0
1987,20,RL,62.0,14299,Lvl,Inside,Sawyer,Street,1Fam,1Story,4,3,Gable,HdBoard,0.0,TA,TA,CBlock,No,Rec,LwQ,1005.0,TA,Y,1005,1,TA,Typ,missing,Detchd,440.0,N,0,0,0,0,0,2007,11.656159633056136,1,0,0,1,0,1,0,1,0
1065,20,RL,136.0,11675,Lvl,Inside,NoRidge,Norm,1Fam,1Story,8,5,Gable,VinylSd,495.0,Gd,TA,PConc,Av,GLQ,Unf,1982.0,Ex,Y,2006,1,Gd,Typ,TA,Attchd,938.0,Y,144,33,0,0,0,2008,12.765688433465597,1,0,0,1,0,1,0,0,0
1878,20,RL,68.253174,15783,Lvl,Inside,OldTown,Street,1Fam,1Story,5,5,Gable,Wd Sdng,0.0,TA,TA,CBlock,No,Rec,Unf,924.0,TA,Y,924,1,TA,Typ,missing,Detchd,420.0,Y,0,324,0,0,400,2007,11.630708500626612,1,0,0,1,0,1,0,1,0
52,80,RL,68.253174,7750,Lvl,Inside,Gilbert,Norm,1Fam,Sep,7,5,Gable,VinylSd,0.0,TA,TA,PConc,No,GLQ,Unf,384.0,Ex,Y,1430,1,TA,Typ,TA,BuiltIn,400.0,Y,180,0,0,0,0,2010,12.100712129872347,1,0,0,1,0,1,0,0,0
1446,60,RL,72.0,7200,Lvl,Inside,Edwards,Norm,1Fam,2Story,6,7,Hip,Plywood,0.0,TA,TA,CBlock,Av,ALQ,Unf,684.0,TA,Y,1398,1,TA,Typ,TA,Attchd,440.0,Y,0,0,0,0,0,2008,11.986049221552207,0,0,0,1,0,1,0,1,0
21,20,RL,68.253174,12537,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,5,6,Gable,VinylSd,0.0,TA,TA,CBlock,No,GLQ,Unf,1078.0,Ex,Y,1078,1,TA,Typ,Fa,Attchd,500.0,Y,0,0,0,0,0,2010,11.917723684090689,0,0,1,1,0,1,0,0,0
2243,160,RL,68.0,13108,Lvl,Inside,StoneBr,Norm,1Fam,2Story,8,5,Gable,CemntBd,0.0,Gd,TA,PConc,No,Unf,Unf,2062.0,Ex,Y,2687,1,Gd,Typ,missing,Attchd,618.0,Y,168,12,0,0,0,2006,12.506177237980511,1,0,0,1,0,1,0,0,0
1102,60,RL,65.0,8453,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,Gable,VinylSd,38.0,Gd,TA,PConc,No,GLQ,Unf,754.0,Ex,Y,1609,1,Gd,Typ,missing,Attchd,525.0,Y,0,70,0,0,0,2008,12.111761966058932,1,0,0,1,0,1,0,0,0
1654,60,RL,93.0,11999,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,Hip,VinylSd,340.0,Gd,TA,PConc,No,Unf,Unf,1181.0,Ex,Y,2374,1,Ex,Typ,Gd,BuiltIn,656.0,Y,104,100,0,0,0,2007,12.560244459250788,0,0,0,1,0,1,0,1,0
274,20,RL,68.0,8562,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,Hip,HdBoard,145.0,TA,TA,CBlock,Av,Rec,Unf,1216.0,Ex,Y,1526,1,TA,Min2,Gd,Other,364.0,Y,116,78,0,0,0,2010,11.881034786534624,0,0,0,1,0,0,1,1,0
10,20,RL,68.253174,7980,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,7,Gable,HdBoard,0.0,TA,Gd,PConc,No,ALQ,Unf,1168.0,Ex,Y,1187,1,TA,Typ,missing,Attchd,420.0,Y,483,21,0,0,500,2010,12.128111104060462,0,0,0,1,0,1,0,0,0
1094,20,RL,63.0,7500,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,Gable,VinylSd,120.0,TA,TA,PConc,No,GLQ,Unf,1080.0,Ex,Y,1080,1,Gd,Typ,missing,Other,0.0,Y,0,0,0,0,0,2008,11.856515169360305,0,0,0,0,0,1,0,1,0
332,80,RL,75.0,13860,Lvl,Inside,NAmes,Norm,1Fam,Sep,8,7,Gable,Plywood,0.0,Gd,TA,CBlock,Gd,GLQ,Unf,1952.0,Gd,Y,2704,1,Ex,Typ,TA,Attchd,538.0,Y,269,111,0,0,0,2009,12.751299696013497,0,0,0,1,0,1,0,1,0
2443,20,RL,80.0,9600,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,5,Hip,HdBoard,168.0,TA,TA,CBlock,No,Unf,Unf,1164.0,TA,Y,1164,1,TA,Typ,missing,Attchd,528.0,Y,0,0,0,0,0,2006,11.84939770159144,1,0,0,1,0,1,0,1,0
553,20,RL,110.0,15417,Lvl,Inside,Veenker,Norm,1Fam,1Story,7,5,Gable,BrkFace,0.0,Gd,TA,CBlock,Mn,LwQ,Unf,1740.0,TA,Y,1740,1,Gd,Typ,missing,Attchd,540.0,Y,228,20,218,0,0,2009,12.395038745042797,1,0,0,1,0,1,0,1,0
691,70,RM,60.0,3600,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,7,Gable,Stucco,0.0,TA,TA,BrkTil,No,Unf,Unf,624.0,Ex,Y,1288,1,Ex,Typ,Gd,Attchd,280.0,N,0,103,0,0,0,2009,11.686878772093667,0,0,0,1,0,1,0,1,0
2765,70,RL,80.0,16560,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,8,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,Rec,Unf,952.0,TA,Y,2345,1,TA,Typ,Gd,Detchd,360.0,Y,0,0,0,0,0,2006,12.384218830913648,0,0,0,1,0,1,0,0,0
1015,20,RL,68.253174,9477,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,5,Gable,HdBoard,65.0,TA,TA,CBlock,No,Rec,Unf,864.0,TA,Y,892,1,TA,Typ,missing,Attchd,264.0,Y,0,0,0,0,0,2008,11.608235644774552,1,0,0,1,0,1,0,1,0
2358,60,RL,58.0,10852,Lvl,Inside,Gilbert,RRn,1Fam,2Story,6,5,Gable,VinylSd,0.0,TA,TA,PConc,No,GLQ,Unf,959.0,Ex,Y,1671,1,TA,Typ,TA,Attchd,472.0,Y,0,38,0,0,0,2006,12.061046873479915,1,0,0,1,0,1,0,0,0
1866,20,RL,75.0,10050,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,Hip,MetalSd,0.0,TA,TA,CBlock,No,Rec,Unf,1216.0,TA,Y,1216,1,TA,Typ,missing,Attchd,336.0,Y,0,0,0,0,0,2007,11.771436160121729,1,0,0,1,0,1,0,1,0
244,50,RL,82.0,14235,Lvl,Inside,SawyerW,Norm,1Fam,1.5Fin,6,8,Gable,Wd Sdng,0.0,TA,TA,PConc,No,Unf,Unf,676.0,TA,Y,1445,1,TA,Typ,missing,Detchd,484.0,N,0,59,0,0,0,2010,11.83862560460953,0,0,0,1,0,1,0,0,0
1524,80,RL,73.0,9735,Lvl,Inside,Timber,Norm,1Fam,Sep,5,5,Gable,VinylSd,0.0,TA,TA,PConc,No,Unf,Unf,384.0,Gd,Y,1394,1,Gd,Typ,missing,BuiltIn,400.0,Y,100,0,0,0,0,2008,12.028738630247258,0,0,0,1,0,0,0,1,0
1848,85,RL,68.253174,10050,Lvl,Inside,NAmes,Norm,1Fam,Sep,5,6,Gable,HdBoard,87.0,TA,TA,CBlock,Av,GLQ,Unf,793.0,Ex,Y,1280,1,TA,Typ,TA,Other,432.0,Y,140,40,0,0,0,2007,12.072541252905651,1,0,0,1,0,1,0,0,0
1657,20,RL,71.0,9254,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,Gable,VinylSd,210.0,Gd,TA,PConc,No,GLQ,Unf,1721.0,Ex,Y,1721,1,Gd,Typ,missing,Attchd,554.0,Y,168,27,0,0,0,2007,12.35749675449625,1,0,0,1,0,1,0,0,0
316,120,RM,31.0,2394,Low,Inside,MeadowV,Norm,Twnhs,1Story,5,6,Gable,CemntBd,0.0,TA,TA,CBlock,Gd,GLQ,Unf,945.0,Ex,Y,945,1,TA,Typ,Po,Attchd,253.0,Y,174,0,56,108,0,2010,11.691071650353702,1,0,1,1,0,1,0,1,0
507,60,FV,75.0,9375,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,912.0,Ex,Y,2094,1,Gd,Typ,Gd,BuiltIn,615.0,Y,182,182,0,0,0,2009,12.479909311159902,0,0,0,1,0,1,0,1,0
1521,20,RL,71.0,9520,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,Gable,VinylSd,338.0,Gd,TA,PConc,Gd,GLQ,Unf,1638.0,Ex,Y,1646,1,Gd,Typ,Gd,Attchd,800.0,Y,192,44,0,0,0,2008,12.588190652108505,0,0,0,1,1,1,1,0,0
1622,160,RM,24.0,2016,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,5,5,Gable,HdBoard,304.0,TA,TA,CBlock,No,Unf,Unf,630.0,TA,Y,1302,1,TA,Typ,missing,Detchd,440.0,Y,0,0,0,0,0,2007,11.571194373094205,1,0,0,1,0,1,0,1,0
1352,50,RL,63.0,8375,Lvl,Corner,Sawyer,Norm,1Fam,1.5Fin,5,7,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,ALQ,Unf,576.0,Gd,Y,1350,1,Gd,Min1,missing,Other,627.0,N,0,0,0,0,0,2008,11.934263922234683,0,0,0,1,0,1,0,1,0
1817,90,RL,68.253174,10899,Lvl,Inside,NAmes,Norm,Duplex,1Story,4,5,Gable,HdBoard,0.0,TA,TA,Slab,missing,missing,missing,0.0,TA,N,1224,2,TA,Typ,missing,Other,530.0,Y,0,0,0,0,0,2007,11.542484267211773,1,1,0,1,0,1,0,0,0
1293,50,RM,50.0,6000,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,6,7,Gable,WdShing,0.0,TA,TA,BrkTil,No,Unf,Unf,862.0,TA,Y,1158,1,TA,Typ,Gd,BuiltIn,208.0,Y,0,0,112,0,0,2008,11.695247021764184,0,0,0,1,0,1,0,1,0
1499,50,RM,58.0,8155,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,5,7,Gable,Wd Sdng,0.0,TA,TA,CBlock,No,Unf,Unf,780.0,Gd,Y,1200,1,TA,Typ,missing,Other,0.0,Y,0,0,96,0,0,2008,11.686878772093667,0,0,0,0,0,0,0,1,0
